codi_municipi,any,valor_final
08177,2011,
08181,2011,
08286,2011,
08027,2011,
08086,2011,
08116,2011,
08117,2011,
08106,2011,
08107,2011,
08108,2011,
08109,2011,
08110,2011,
08111,2011,
08112,2011,
08113,2011,
08242,2011,
08114,2011,
08115,2011,
08119,2011,
08120,2011,
08121,2011,
08122,2011,
08138,2011,
08123,2011,
08124,2011,
08128,2011,
08127,2011,
08125,2011,
08130,2011,
08131,2011,
08126,2011,
08132,2011,
08133,2011,
08135,2011,
08136,2011,
08137,2011,
08129,2011,
08139,2011,
08140,2011,
08141,2011,
08146,2011,
08147,2011,
08148,2011,
08149,2011,
08144,2011,
08145,2011,
08151,2011,
08152,2011,
08150,2011,
08154,2011,
08155,2011,
08156,2011,
08157,2011,
08159,2011,
08160,2011,
08161,2011,
08163,2011,
08167,2011,
08168,2011,
08171,2011,
08230,2011,
08172,2011,
08175,2011,
08174,2011,
08176,2011,
08178,2011,
08179,2011,
08180,2011,
08183,2011,
08185,2011,
08184,2011,
08901,2011,
08187,2011,
08188,2011,
08190,2011,
08191,2011,
08194,2011,
08195,2011,
08197,2011,
08196,2011,
08198,2011,
08199,2011,
08200,2011,
08201,2011,
08203,2011,
08202,2011,
08204,2011,
08206,2011,
08205,2011,
08208,2011,
08207,2011,
08212,2011,
08210,2011,
08211,2011,
08209,2011,
08213,2011,
08215,2011,
08193,2011,
08216,2011,
08217,2011,
08218,2011,
08903,2011,
08220,2011,
08221,2011,
08223,2011,
08222,2011,
08227,2011,
08228,2011,
08225,2011,
08224,2011,
08226,2011,
08229,2011,
08189,2011,
08231,2011,
08232,2011,
08233,2011,
08234,2011,
08235,2011,
08236,2011,
08239,2011,
08237,2011,
08238,2011,
08240,2011,
08241,2011,
08098,2011,
08262,2011,
08264,2011,
08265,2011,
08263,2011,
08243,2011,
08244,2011,
08245,2011,
08246,2011,
08247,2011,
08248,2011,
08249,2011,
08250,2011,
08251,2011,
08258,2011,
08253,2011,
08256,2011,
08255,2011,
08257,2011,
08259,2011,
08260,2011,
08261,2011,
08192,2011,
08267,2011,
08269,2011,
08270,2011,
08271,2011,
08272,2011,
08273,2011,
08274,2011,
08276,2011,
08277,2011,
08278,2011,
08280,2011,
08275,2011,
08281,2011,
08279,2011,
08282,2011,
08283,2011,
08284,2011,
08285,2011,
08287,2011,
08288,2011,
08289,2011,
08290,2011,
08291,2011,
08292,2011,
08293,2011,
08294,2011,
08295,2011,
08296,2011,
08297,2011,
08298,2011,
08299,2011,
08301,2011,
08300,2011,
08305,2011,
08306,2011,
08303,2011,
08302,2011,
08902,2011,
08307,2011,
08214,2011,
08219,2011,
08304,2011,
08308,2011,
08143,2011,
08153,2011,
08001,2015,
08002,2015,
08014,2015,
08003,2015,
08004,2015,
08006,2015,
08007,2015,
08009,2015,
08008,2015,
08010,2015,
08013,2015,
08012,2015,
08011,2015,
08015,2015,
08904,2015,
08016,2015,
08017,2015,
08018,2015,
08252,2015,
08019,2015,
08020,2015,
08021,2015,
08022,2015,
08023,2015,
08024,2015,
08028,2015,
08029,2015,
08030,2015,
08031,2015,
08034,2015,
08032,2015,
08033,2015,
08035,2015,
08037,2015,
08038,2015,
08036,2015,
08039,2015,
08040,2015,
08041,2015,
08043,2015,
08044,2015,
08045,2015,
08046,2015,
08047,2015,
08048,2015,
08049,2015,
08057,2015,
08052,2015,
08050,2015,
08051,2015,
08053,2015,
08054,2015,
08055,2015,
08056,2015,
08058,2015,
08060,2015,
08059,2015,
08061,2015,
08062,2015,
08063,2015,
08064,2015,
08066,2015,
08065,2015,
08067,2015,
08268,2015,
08266,2015,
08068,2015,
08069,2015,
08070,2015,
08071,2015,
08072,2015,
08073,2015,
08074,2015,
08042,2015,
08075,2015,
08025,2015,
08026,2015,
08118,2015,
08158,2015,
08164,2015,
08182,2015,
08169,2015,
08162,2015,
08170,2015,
08076,2015,
08077,2015,
08134,2015,
08081,2015,
08082,2015,
08083,2015,
08084,2015,
08085,2015,
08080,2015,
08090,2015,
08087,2015,
08089,2015,
08091,2015,
08092,2015,
08093,2015,
08095,2015,
08096,2015,
08097,2015,
08099,2015,
08100,2015,
08102,2015,
08103,2015,
08005,2015,
08078,2015,
08254,2015,
08079,2015,
08101,2015,
08088,2015,
08094,2015,
08104,2015,
08105,2015,
08142,2015,
08905,2015,
08165,2015,
08166,2015,
08177,2015,
08181,2015,
08286,2015,
08027,2015,
08086,2015,
08116,2015,
08117,2015,
08106,2015,
08107,2015,
08108,2015,
08109,2015,
08110,2015,
08111,2015,
08112,2015,
08113,2015,
08242,2015,
08114,2015,
08115,2015,
08119,2015,
08120,2015,
08121,2015,
08122,2015,
08138,2015,
08123,2015,
08124,2015,
08128,2015,
08127,2015,
08125,2015,
08130,2015,
08131,2015,
08126,2015,
08132,2015,
08133,2015,
08135,2015,
08136,2015,
08137,2015,
08129,2015,
08139,2015,
08140,2015,
08141,2015,
08146,2015,
08147,2015,
08148,2015,
08149,2015,
08144,2015,
08145,2015,
08151,2015,
08152,2015,
08150,2015,
08154,2015,
08155,2015,
08156,2015,
08157,2015,
08159,2015,
08160,2015,
08161,2015,
08163,2015,
08167,2015,
08168,2015,
08171,2015,
08230,2015,
08172,2015,
08175,2015,
08174,2015,
08176,2015,
08178,2015,
08179,2015,
08180,2015,
08183,2015,
08185,2015,
08184,2015,
08901,2015,
08187,2015,
08188,2015,
08190,2015,
08191,2015,
08194,2015,
08195,2015,
08197,2015,
08196,2015,
08198,2015,
08199,2015,
08200,2015,
08201,2015,
08203,2015,
08202,2015,
08204,2015,
08206,2015,
08205,2015,
08208,2015,
08207,2015,
08212,2015,
08210,2015,
08211,2015,
08209,2015,
08213,2015,
08215,2015,
08193,2015,
08216,2015,
08217,2015,
08218,2015,
08903,2015,
08220,2015,
08221,2015,
08223,2015,
08222,2015,
08227,2015,
08228,2015,
08225,2015,
08224,2015,
08226,2015,
08229,2015,
08189,2015,
08231,2015,
08232,2015,
08233,2015,
08234,2015,
08235,2015,
08236,2015,
08239,2015,
08237,2015,
08238,2015,
08240,2015,
08241,2015,
08098,2015,
08262,2015,
08264,2015,
08265,2015,
08263,2015,
08243,2015,
08244,2015,
08245,2015,
08246,2015,
08247,2015,
08248,2015,
08249,2015,
08250,2015,
08251,2015,
08258,2015,
08253,2015,
08256,2015,
08255,2015,
08257,2015,
08259,2015,
08260,2015,
08261,2015,
08192,2015,
08267,2015,
08269,2015,
08270,2015,
08271,2015,
08272,2015,
08273,2015,
08274,2015,
08276,2015,
08277,2015,
08278,2015,
08280,2015,
08275,2015,
08281,2015,
08279,2015,
08282,2015,
08283,2015,
08284,2015,
08285,2015,
08287,2015,
08288,2015,
08289,2015,
08290,2015,
08291,2015,
08292,2015,
08293,2015,
08294,2015,
08295,2015,
08296,2015,
08297,2015,
08298,2015,
08299,2015,
08301,2015,
08300,2015,
08305,2015,
08306,2015,
08303,2015,
08302,2015,
08902,2015,
08307,2015,
08214,2015,
08219,2015,
08304,2015,
08308,2015,
08143,2015,
08153,2015,
08001,2019,"47,37"
08002,2019,"40,00"
08014,2019,"36,36"
08003,2019,"57,14"
08004,2019,"71,43"
08006,2019,"50,00"
08007,2019,"53,85"
08009,2019,"35,00"
08008,2019,"60,00"
08010,2019,"33,33"
08013,2019,"33,33"
08012,2019,"54,55"
08011,2019,"40,00"
08015,2019,"48,39"
08904,2019,"52,94"
08016,2019,"36,36"
08017,2019,"40,00"
08018,2019,"45,45"
08252,2019,"42,86"
08019,2019,"45,45"
08020,2019,"58,33"
08021,2019,"0,00"
08022,2019,"35,29"
08023,2019,"30,77"
08024,2019,"42,86"
08028,2019,"12,50"
08029,2019,"50,00"
08030,2019,"61,54"
08031,2019,"50,00"
08034,2019,"57,14"
08032,2019,"20,00"
08033,2019,"41,18"
08035,2019,"43,75"
08037,2019,"25,00"
08038,2019,"70,00"
08036,2019,"20,00"
08039,2019,"33,33"
08040,2019,"62,50"
08041,2019,"47,06"
08043,2019,"36,36"
08044,2019,"42,86"
08045,2019,"66,67"
08046,2019,"37,50"
08047,2019,"45,45"
08048,2019,"37,50"
08049,2019,"22,22"
08057,2019,"0,00"
08052,2019,"40,00"
08050,2019,"20,00"
08051,2019,"50,00"
08053,2019,"63,64"
08054,2019,"58,82"
08055,2019,"57,14"
08056,2019,"44,00"
08058,2019,"36,36"
08060,2019,"0,00"
08059,2019,"28,57"
08061,2019,"70,00"
08062,2019,"62,50"
08063,2019,"28,57"
08064,2019,"16,67"
08066,2019,"55,56"
08065,2019,"55,56"
08067,2019,"70,00"
08268,2019,"11,11"
08266,2019,"50,00"
08068,2019,"46,15"
08069,2019,"60,00"
08070,2019,"57,14"
08071,2019,"42,86"
08072,2019,"52,94"
08073,2019,"50,00"
08074,2019,"50,00"
08042,2019,"45,45"
08075,2019,"46,15"
08025,2019,"54,55"
08026,2019,"28,57"
08118,2019,"47,62"
08158,2019,"70,00"
08164,2019,"55,56"
08182,2019,"45,45"
08169,2019,"44,00"
08162,2019,"45,45"
08170,2019,"71,43"
08076,2019,"36,36"
08077,2019,"47,62"
08134,2019,"55,56"
08081,2019,"16,67"
08082,2019,"33,33"
08083,2019,"40,00"
08084,2019,"44,44"
08085,2019,"37,50"
08080,2019,"0,00"
08090,2019,"50,00"
08087,2019,"20,00"
08089,2019,"45,45"
08091,2019,"53,85"
08092,2019,"36,36"
08093,2019,"0,00"
08095,2019,"33,33"
08096,2019,"50,00"
08097,2019,"44,44"
08099,2019,"37,50"
08100,2019,"40,00"
08102,2019,"44,00"
08103,2019,"57,14"
08005,2019,"46,15"
08078,2019,"42,86"
08254,2019,"40,00"
08079,2019,"28,57"
08101,2019,"80,00"
08088,2019,"46,67"
08094,2019,"45,45"
08104,2019,"25,00"
08105,2019,"47,06"
08142,2019,"40,00"
08905,2019,"54,55"
08165,2019,"66,67"
08166,2019,"11,11"
08177,2019,"100,00"
08181,2019,"47,06"
08286,2019,"36,36"
08027,2019,"20,00"
08086,2019,"37,50"
08116,2019,"40,00"
08117,2019,"28,57"
08106,2019,"42,86"
08107,2019,"41,18"
08108,2019,"41,67"
08109,2019,"71,43"
08110,2019,"41,18"
08111,2019,"71,43"
08112,2019,"37,50"
08113,2019,"44,00"
08242,2019,"28,57"
08114,2019,"44,00"
08115,2019,"50,00"
08119,2019,"38,46"
08120,2019,"46,15"
08121,2019,"51,72"
08122,2019,"45,45"
08138,2019,"46,15"
08123,2019,"45,00"
08124,2019,"50,00"
08128,2019,"50,00"
08127,2019,"50,00"
08125,2019,"52,38"
08130,2019,"40,00"
08131,2019,"50,00"
08126,2019,"50,00"
08132,2019,"33,33"
08133,2019,"25,00"
08135,2019,"50,00"
08136,2019,"42,11"
08137,2019,"0,00"
08129,2019,"50,00"
08139,2019,"25,00"
08140,2019,"46,15"
08141,2019,"42,86"
08146,2019,"37,50"
08147,2019,"36,36"
08148,2019,"40,00"
08149,2019,"33,33"
08144,2019,"57,14"
08145,2019,"50,00"
08151,2019,"28,57"
08152,2019,"40,00"
08150,2019,"66,67"
08154,2019,"14,29"
08155,2019,"46,15"
08156,2019,"35,29"
08157,2019,"42,86"
08159,2019,"60,00"
08160,2019,"0,00"
08161,2019,"41,18"
08163,2019,"59,09"
08167,2019,"53,85"
08168,2019,"28,57"
08171,2019,"41,67"
08230,2019,"35,29"
08172,2019,"47,83"
08175,2019,"50,00"
08174,2019,"50,00"
08176,2019,"20,00"
08178,2019,"28,57"
08179,2019,"42,86"
08180,2019,"40,91"
08183,2019,"38,46"
08185,2019,"75,00"
08184,2019,"42,31"
08901,2019,"42,86"
08187,2019,"48,15"
08188,2019,"40,00"
08190,2019,"16,67"
08191,2019,"57,14"
08194,2019,"47,62"
08195,2019,"33,33"
08197,2019,"35,29"
08196,2019,"40,91"
08198,2019,"46,15"
08199,2019,"28,57"
08200,2019,"40,00"
08201,2019,"42,86"
08203,2019,"54,55"
08202,2019,"52,94"
08204,2019,"50,00"
08206,2019,"42,86"
08205,2019,"50,00"
08208,2019,"53,85"
08207,2019,"54,55"
08212,2019,"37,50"
08210,2019,"33,33"
08211,2019,"55,00"
08209,2019,"46,15"
08213,2019,"42,86"
08215,2019,"54,55"
08193,2019,"33,33"
08216,2019,"33,33"
08217,2019,"36,36"
08218,2019,"47,06"
08903,2019,"20,00"
08220,2019,"45,45"
08221,2019,"36,84"
08223,2019,"45,45"
08222,2019,"45,45"
08227,2019,"25,00"
08228,2019,"57,14"
08225,2019,"60,00"
08224,2019,"33,33"
08226,2019,"62,50"
08229,2019,"42,86"
08189,2019,"40,00"
08231,2019,"50,00"
08232,2019,"46,15"
08233,2019,"50,00"
08234,2019,"33,33"
08235,2019,"46,15"
08236,2019,"45,45"
08239,2019,"57,14"
08237,2019,"50,00"
08238,2019,"62,50"
08240,2019,"43,75"
08241,2019,"33,33"
08098,2019,"54,55"
08262,2019,"61,54"
08264,2019,"38,46"
08265,2019,"45,45"
08263,2019,"50,00"
08243,2019,"50,00"
08244,2019,"61,54"
08245,2019,"44,44"
08246,2019,"33,33"
08247,2019,"44,44"
08248,2019,"46,15"
08249,2019,"14,29"
08250,2019,"50,00"
08251,2019,"61,54"
08258,2019,"50,00"
08253,2019,"25,00"
08256,2019,"28,57"
08255,2019,"20,00"
08257,2019,"66,67"
08259,2019,"62,50"
08260,2019,"40,00"
08261,2019,"45,45"
08192,2019,"30,77"
08267,2019,"42,86"
08269,2019,"41,67"
08270,2019,"42,86"
08271,2019,"66,67"
08272,2019,"40,00"
08273,2019,"36,36"
08274,2019,"50,00"
08276,2019,"57,14"
08277,2019,"40,00"
08278,2019,"53,85"
08280,2019,"40,00"
08275,2019,"42,86"
08281,2019,"38,46"
08279,2019,"41,38"
08282,2019,"50,00"
08283,2019,"40,00"
08284,2019,"44,44"
08285,2019,"43,75"
08287,2019,"55,56"
08288,2019,"27,27"
08289,2019,"46,15"
08290,2019,"60,00"
08291,2019,"61,54"
08292,2019,"33,33"
08293,2019,"20,00"
08294,2019,"45,45"
08295,2019,"56,25"
08296,2019,"36,36"
08297,2019,"25,00"
08298,2019,"61,90"
08299,2019,"42,86"
08301,2019,"57,14"
08300,2019,"35,71"
08305,2019,"42,86"
08306,2019,"42,86"
08303,2019,"57,14"
08302,2019,"52,94"
08902,2019,"61,54"
08307,2019,"52,00"
08214,2019,"53,85"
08219,2019,"34,78"
08304,2019,"44,44"
08308,2019,"60,00"
08143,2019,"45,45"
08153,2019,"57,14"
08001,2023,
08002,2023,
08014,2023,
08003,2023,
08004,2023,
08006,2023,
08007,2023,
08009,2023,
08008,2023,
08010,2023,
08013,2023,
08012,2023,
08011,2023,
08015,2023,
08904,2023,
08016,2023,
08017,2023,
08018,2023,
08252,2023,
08019,2023,
08020,2023,
08021,2023,
08022,2023,
08023,2023,
08024,2023,
08028,2023,
08029,2023,
08030,2023,
08031,2023,
08034,2023,
08032,2023,
08033,2023,
08035,2023,
08037,2023,
08038,2023,
08036,2023,
08039,2023,
08040,2023,
08041,2023,
08043,2023,
08044,2023,
08045,2023,
08046,2023,
08047,2023,
08048,2023,
08049,2023,
08057,2023,
08052,2023,
08050,2023,
08051,2023,
08053,2023,
08054,2023,
08055,2023,
08056,2023,
08058,2023,
08060,2023,
08059,2023,
08061,2023,
08062,2023,
08063,2023,
08064,2023,
08066,2023,
08065,2023,
08067,2023,
08268,2023,
08266,2023,
08068,2023,
08069,2023,
08070,2023,
08071,2023,
08072,2023,
08073,2023,
08074,2023,
08042,2023,
08075,2023,
08025,2023,
08026,2023,
08118,2023,
08158,2023,
08164,2023,
08182,2023,
08169,2023,
08162,2023,
08170,2023,
08076,2023,
08077,2023,
08134,2023,
08081,2023,
08082,2023,
08083,2023,
08084,2023,
08085,2023,
08080,2023,
08090,2023,
08087,2023,
08089,2023,
08091,2023,
08092,2023,
08093,2023,
08095,2023,
08096,2023,
08097,2023,
08099,2023,
08100,2023,
08102,2023,
08103,2023,
08005,2023,
08078,2023,
08254,2023,
08079,2023,
08101,2023,
08088,2023,
08094,2023,
08104,2023,
08105,2023,
08142,2023,
08905,2023,
08165,2023,
08166,2023,
08177,2023,
08181,2023,
08286,2023,
08027,2023,
08086,2023,
08116,2023,
08117,2023,
08106,2023,
08107,2023,
08108,2023,
08109,2023,
08110,2023,
08111,2023,
08112,2023,
08113,2023,
08242,2023,
08114,2023,
08115,2023,
08119,2023,
08120,2023,
08121,2023,
08122,2023,
08138,2023,
08123,2023,
08124,2023,
08128,2023,
08127,2023,
08125,2023,
08130,2023,
08131,2023,
08126,2023,
08132,2023,
08133,2023,
08135,2023,
08136,2023,
08137,2023,
08129,2023,
08139,2023,
08140,2023,
08141,2023,
08146,2023,
08147,2023,
08148,2023,
08149,2023,
08144,2023,
08145,2023,
08151,2023,
08152,2023,
08150,2023,
08154,2023,
08155,2023,
08156,2023,
08157,2023,
08159,2023,
08160,2023,
08161,2023,
08163,2023,
08167,2023,
08168,2023,
08171,2023,
08230,2023,
08172,2023,
08175,2023,
08174,2023,
08176,2023,
08178,2023,
08179,2023,
08180,2023,
08183,2023,
08185,2023,
08184,2023,
08901,2023,
08187,2023,
08188,2023,
08190,2023,
08191,2023,
08194,2023,
08195,2023,
08197,2023,
08196,2023,
08198,2023,
08199,2023,
08200,2023,
08201,2023,
08203,2023,
08202,2023,
08204,2023,
08206,2023,
08205,2023,
08208,2023,
08207,2023,
08212,2023,
08210,2023,
08211,2023,
08209,2023,
08213,2023,
08215,2023,
08193,2023,
08216,2023,
08217,2023,
08218,2023,
08903,2023,
08220,2023,
08221,2023,
08223,2023,
08222,2023,
08227,2023,
08228,2023,
08225,2023,
08224,2023,
08226,2023,
08229,2023,
08189,2023,
08231,2023,
08232,2023,
08233,2023,
08234,2023,
08235,2023,
08236,2023,
08239,2023,
08237,2023,
08238,2023,
08240,2023,
08241,2023,
08098,2023,
08262,2023,
08264,2023,
08265,2023,
08263,2023,
08243,2023,
08244,2023,
08245,2023,
08246,2023,
08247,2023,
08248,2023,
08249,2023,
08250,2023,
08251,2023,
08258,2023,
08253,2023,
08256,2023,
08255,2023,
08257,2023,
08259,2023,
08260,2023,
08261,2023,
08192,2023,
08267,2023,
08269,2023,
08270,2023,
08271,2023,
08272,2023,
08273,2023,
08274,2023,
08276,2023,
08277,2023,
08278,2023,
08280,2023,
08275,2023,
08281,2023,
08279,2023,
08282,2023,
08283,2023,
08284,2023,
08285,2023,
08287,2023,
08288,2023,
08289,2023,
08290,2023,
08291,2023,
08292,2023,
08293,2023,
08294,2023,
08295,2023,
08296,2023,
08297,2023,
08298,2023,
08299,2023,
08301,2023,
08300,2023,
08305,2023,
08306,2023,
08303,2023,
08302,2023,
08902,2023,
08307,2023,
08214,2023,
08219,2023,
08304,2023,
08308,2023,
08143,2023,
08153,2023,